ID,TARGET
25783,Standard
90467,Poor
143817,Standard
116349,Standard
110553,Standard
108666,Standard
78241,Standard
8862,Standard
72994,Standard
113036,Poor
66779,Good
23533,Standard
43038,Standard
140708,Standard
150416,Poor
83035,Standard
66978,Good
93669,Poor
36635,Standard
13304,Poor
138056,Standard
23622,Standard
117487,Standard
65947,Poor
17939,Standard
43209,Standard
107281,Standard
140192,Standard
68879,Standard
145573,Standard
96214,Poor
82628,Poor
53949,Good
144684,Standard
23036,Good
71108,Standard
35502,Good
143466,Poor
99921,Poor
113050,Standard
67642,Standard
106379,Standard
149827,Standard
116983,Good
21372,Standard
141419,Standard
32161,Standard
80061,Standard
46137,Poor
78048,Good
131478,Poor
129690,Standard
51682,Standard
106797,Standard
149600,Good
112965,Standard
146266,Good
38071,Standard
67482,Standard
126801,Good
101855,Standard
51789,Poor
38889,Poor
53605,Standard
148302,Good
132402,Good
105270,Standard
133475,Poor
100747,Poor
122590,Standard
30981,Poor
97891,Standard
141433,Standard
129285,Standard
119707,Good
81453,Good
111573,Standard
60224,Standard
105126,Standard
101999,Standard
143588,Poor
151008,Standard
83684,Poor
43354,Standard
34844,Poor
76691,Poor
58806,Good
6156,Good
5701,Good
93204,Good
28726,Poor
121354,Good
122408,Standard
31689,Standard
102476,Good
63574,Good
11807,Standard
99671,Poor
129601,Good
136304,Standard
53193,Good
117729,Standard
31549,Standard
128580,Good
135417,Standard
93789,Standard
71041,Standard
138084,Poor
82302,Standard
133363,Good
76113,Good
151314,Standard
35677,Standard
130976,Poor
47130,Standard
22788,Poor
130500,Poor
108523,Standard
98927,Good
18349,Poor
95670,Poor
50507,Standard
54140,Good
93479,Good
140442,Standard
110443,Standard
78167,Standard
104828,Poor
144145,Standard
5875,Poor
38144,Good
34711,Standard
135332,Good
41015,Standard
100002,Standard
130632,Standard
107158,Standard
151905,Standard
137002,Poor
140867,Standard
110755,Standard
54322,Standard
128961,Standard
81853,Standard
110466,Good
6084,Standard
63800,Good
145798,Good
148260,Standard
50264,Poor
77410,Standard
131326,Poor
13620,Good
90490,Poor
24164,Poor
130772,Good
146538,Standard
124945,Poor
98988,Standard
56437,Standard
123385,Standard
136185,Standard
30955,Good
81548,Poor
37975,Standard
24970,Standard
16581,Poor
155206,Standard
61908,Standard
63273,Poor
124771,Standard
94210,Standard
79331,Good
109784,Standard
141921,Good
102397,Poor
113742,Standard
44484,Poor
141684,Standard
132043,Standard
20325,Poor
37194,Good
11398,Standard
91579,Standard
131844,Standard
43568,Standard
115522,Standard
17218,Standard
57706,Poor
26193,Standard
111829,Standard
53421,Standard
9274,Poor
74040,Standard
65386,Standard
135177,Poor
14699,Good
11564,Standard
32293,Standard
98099,Standard
91679,Standard
123921,Poor
94184,Good
13881,Standard
141743,Good
38807,Poor
65922,Poor
44781,Standard
53970,Standard
93260,Poor
93205,Good
64932,Standard
20120,Good
55618,Poor
89193,Standard
62123,Poor
71829,Standard
121388,Poor
119701,Standard
69565,Standard
16054,Poor
150247,Standard
64765,Standard
155052,Standard
48165,Poor
57103,Standard
62652,Good
97770,Good
80946,Poor
148176,Poor
37882,Poor
71280,Poor
85341,Standard
9646,Standard
78489,Standard
6535,Poor
6551,Standard
40062,Standard
112653,Poor
153248,Standard
67654,Poor
95101,Poor
26707,Standard
62530,Standard
26771,Good
84596,Standard
26770,Good
32563,Poor
113001,Good
9607,Standard
86893,Standard
14086,Good
22735,Poor
99942,Standard
50014,Standard
94266,Good
16135,Poor
17125,Standard
51463,Poor
89194,Standard
45693,Poor
116244,Standard
150805,Standard
56050,Poor
122209,Good
113552,Poor
143818,Standard
60970,Poor
138066,Standard
146326,Standard
95323,Good
123047,Standard
73414,Poor
11023,Standard
90798,Standard
77807,Standard
95264,Standard
98863,Standard
28162,Good
79004,Good
139644,Standard
44935,Standard
103907,Poor
55511,Good
16687,Standard
24744,Standard
76450,Good
39596,Standard
153814,Standard
43379,Good
135382,Standard
121174,Poor
151249,Poor
61759,Standard
35780,Standard
15044,Standard
78883,Standard
79680,Poor
91389,Good
66403,Standard
20251,Standard
16968,Standard
60188,Standard
36740,Standard
89364,Standard
73278,Standard
118570,Standard
60308,Poor
109032,Poor
120793,Poor
108138,Poor
54066,Poor
14323,Standard
144034,Poor
91089,Poor
150598,Poor
51071,Poor
74675,Good
87937,Standard
69008,Standard
122311,Poor
24550,Standard
96211,Poor
81361,Standard
60094,Good
115333,Standard
6816,Standard
63493,Poor
45886,Standard
142956,Standard
52869,Good
70447,Standard
58438,Good
47637,Standard
70091,Standard
32817,Standard
20146,Poor
71965,Poor
59760,Standard
130928,Poor
142823,Standard
142296,Good
129116,Standard
114779,Standard
146242,Poor
139041,Standard
48705,Good
29796,Standard
142616,Poor
36456,Poor
79967,Standard
141789,Standard
22891,Standard
102522,Poor
18637,Good
13739,Poor
9227,Standard
63514,Good
34605,Poor
22930,Good
109688,Poor
109711,Poor
89755,Standard
71373,Standard
71960,Poor
87728,Standard
7592,Poor
98109,Poor
155413,Poor
32407,Good
143291,Poor
46177,Standard
86710,Standard
59754,Standard
119876,Standard
17485,Standard
78503,Standard
104154,Good
141706,Standard
105263,Standard
130140,Standard
102706,Poor
73741,Poor
139042,Standard
127088,Standard
5635,Good
9347,Standard
38952,Standard
139920,Poor
148986,Poor
124437,Good
129613,Good
23413,Poor
60512,Standard
31511,Standard
37547,Poor
54930,Standard
83203,Standard
155083,Good
45249,Standard
138776,Good
122627,Standard
63550,Good
43302,Standard
93129,Good
57838,Standard
152217,Standard
129094,Poor
110181,Standard
122881,Standard
127957,Standard
68556,Good
135997,Standard
75309,Standard
84381,Poor
36453,Poor
109414,Poor
27324,Good
37667,Poor
111656,Standard
56923,Good
118032,Poor
50551,Poor
70702,Poor
131479,Poor
47349,Poor
11279,Standard
146491,Standard
11982,Poor
73794,Standard
59446,Standard
34101,Standard
77437,Poor
103978,Poor
63708,Standard
24226,Good
118111,Poor
78762,Poor
37885,Poor
75510,Poor
51310,Good
91290,Good
126708,Standard
45432,Good
99390,Standard
112760,Poor
20975,Standard
94115,Poor
112880,Standard
102262,Standard
7668,Poor
141057,Standard
143614,Standard
92181,Poor
10988,Poor
125268,Good
15139,Poor
99360,Good
66023,Standard
79285,Standard
47000,Poor
122147,Standard
63942,Standard
71409,Poor
141094,Poor
140491,Standard
123750,Good
7978,Poor
115567,Standard
55403,Poor
123753,Good
37714,Poor
141798,Standard
153861,Standard
92526,Poor
142474,Standard
62394,Good
78945,Good
137275,Standard
101888,Standard
86553,Standard
101581,Standard
59521,Poor
26998,Good
105601,Standard
118006,Standard
8987,Poor
57117,Good
127381,Standard
84192,Standard
65838,Standard
7907,Poor
49501,Good
21682,Good
81623,Standard
58423,Poor
89137,Standard
46088,Good
24609,Standard
10571,Good
89724,Standard
29711,Good
21598,Standard
76487,Standard
103164,Standard
89437,Good
51169,Standard
125443,Standard
84504,Standard
145813,Poor
125635,Good
59289,Poor
110591,Poor
77947,Standard
143288,Poor
33467,Poor
138237,Standard
99175,Poor
63168,Good
17826,Standard
12020,Poor
137806,Standard
150260,Standard
135432,Poor
63560,Good
38396,Standard
22152,Poor
58688,Good
86516,Good
125989,Poor
37789,Poor
28536,Standard
77833,Standard
149929,Standard
128985,Standard
16436,Good
29184,Standard
14422,Poor
51332,Good
127567,Good
124315,Poor
23471,Standard
57805,Standard
12370,Good
59564,Poor
93583,Poor
96692,Standard
88943,Good
147720,Good
23023,Poor
51769,Standard
120150,Poor
62637,Poor
86359,Poor
147935,Standard
106518,Standard
53874,Standard
91051,Standard
70727,Poor
95011,Poor
126959,Poor
17423,Standard
152203,Standard
22836,Poor
61909,Standard
114347,Good
17190,Good
98209,Standard
144416,Standard
32891,Standard
69030,Standard
60517,Standard
54558,Good
116638,Good
111654,Standard
98660,Good
89374,Standard
22734,Poor
104385,Poor
148435,Standard
71567,Poor
153666,Standard
144252,Good
114750,Good
97366,Standard
147912,Standard
83504,Poor
116878,Standard
147215,Standard
140207,Good
8517,Standard
62350,Standard
30126,Poor
15624,Good
111120,Standard
87594,Poor
130884,Standard
26670,Poor
104574,Poor
18572,Standard
102175,Poor
145615,Standard
142914,Good
108011,Standard
100026,Standard
24991,Standard
75565,Poor
144275,Good
19209,Poor
72793,Standard
122255,Poor
117834,Poor
100134,Standard
9322,Poor
77928,Standard
25620,Standard
73222,Poor
62026,Standard
93166,Standard
41252,Poor
20433,Poor
94200,Standard
38508,Good
19005,Standard
141918,Good
70485,Standard
138982,Standard
19857,Standard
52681,Standard
29911,Good
127677,Good
39022,Standard
44758,Standard
120646,Standard
47781,Standard
93366,Poor
25102,Standard
99301,Standard
71482,Standard
87597,Poor
133308,Standard
109088,Good
118594,Good
54573,Standard
12048,Poor
26779,Good
102058,Standard
112585,Standard
147896,Standard
123589,Good
53471,Standard
51298,Poor
16223,Standard
27966,Good
35953,Poor
106278,Standard
40290,Good
115836,Standard
44125,Poor
95759,Standard
81636,Poor
36978,Standard
89781,Standard
51419,Standard
63035,Good
9080,Standard
50617,Poor
151411,Poor
144644,Standard
147250,Poor
25726,Poor
83965,Poor
120428,Poor
133892,Standard
53406,Standard
106736,Poor
55604,Poor
141961,Poor
14707,Good
63681,Poor
31548,Standard
65337,Good
67230,Standard
130363,Poor
152421,Standard
83107,Standard
129780,Standard
11746,Poor
80986,Standard
35179,Good
83004,Poor
111613,Standard
11732,Poor
84600,Standard
44132,Standard
91390,Good
41850,Standard
74912,Poor
28604,Poor
10758,Poor
49435,Poor
73621,Poor
48349,Standard
101202,Standard
122421,Good
90382,Standard
141973,Standard
13487,Good
146447,Standard
92869,Good
149241,Good
79723,Standard
107001,Standard
149674,Poor
69392,Poor
88794,Standard
154955,Standard
96359,Poor
17528,Poor
55196,Standard
108656,Standard
26793,Standard
73410,Poor
84081,Standard
15010,Standard
45166,Poor
131160,Standard
65072,Poor
48682,Poor
124668,Poor
73134,Standard
114958,Poor
114071,Standard
8142,Poor
149545,Standard
147047,Good
91869,Poor
96959,Poor
82054,Standard
130739,Standard
27276,Poor
20208,Standard
69337,Poor
65557,Poor
87635,Standard
153025,Poor
79147,Poor
104928,Good
14613,Standard
143083,Standard
72984,Standard
18679,Poor
109819,Good
112210,Standard
79404,Standard
82139,Good
75349,Good
63394,Good
55991,Poor
72846,Standard
115837,Standard
51670,Standard
65264,Poor
153480,Poor
76160,Good
89418,Standard
25218,Standard
96790,Poor
66684,Poor
77373,Standard
46824,Standard
55510,Good
17936,Standard
73627,Standard
33156,Poor
64021,Poor
71265,Poor
152737,Poor
102752,Poor
47745,Standard
77089,Standard
26591,Standard
9057,Good
38832,Good
109352,Good
73140,Standard
26082,Standard
60756,Poor
93937,Poor
87654,Poor
75378,Good
21105,Good
99810,Standard
66313,Standard
17514,Standard
79557,Standard
63516,Good
76319,Poor
63825,Poor
132983,Standard
102055,Standard
103357,Standard
125901,Poor
144558,Poor
134312,Standard
147288,Standard
78705,Good
152590,Poor
151981,Poor
47707,Standard
92508,Standard
126526,Standard
110122,Good
127603,Standard
121223,Poor
133825,Good
118245,Poor
44529,Poor
140697,Standard
150865,Poor
7267,Standard
120930,Poor
149298,Standard
121903,Standard
39755,Poor
71985,Standard
82487,Standard
119747,Poor
16797,Poor
86490,Standard
89015,Poor
18444,Standard
87246,Good
79422,Standard
139667,Poor
79859,Poor
91656,Poor
96048,Poor
25220,Standard
99717,Standard
18534,Poor
97783,Poor
82393,Standard
138454,Poor
15349,Poor
86179,Standard
10065,Poor
120190,Poor
108349,Standard
44504,Standard
79088,Standard
155173,Poor
12475,Standard
7400,Poor
76461,Poor
35274,Standard
58644,Standard
144994,Standard
119843,Standard
77397,Poor
73957,Standard
46595,Standard
103320,Poor
36024,Standard
146059,Poor
106916,Poor
28824,Standard
115630,Good
69084,Good
93823,Standard
44988,Poor
20652,Poor
71891,Poor
58860,Standard
18079,Good
66930,Poor
24636,Standard
101109,Poor
40185,Good
105203,Poor
148441,Good
56364,Standard
82163,Poor
64770,Good
120078,Good
101387,Standard
137132,Good
49044,Good
6594,Standard
15729,Standard
106570,Standard
120839,Poor
68107,Standard
15852,Standard
61162,Poor
67374,Good
65479,Standard
50965,Poor
76400,Standard
62265,Standard
131829,Standard
91329,Standard
108022,Poor
147274,Poor
110076,Standard
96838,Standard
117738,Poor
58403,Standard
26493,Standard
97640,Standard
126025,Standard
11953,Standard
146830,Poor
11758,Standard
138801,Poor
16715,Standard
147632,Poor
126181,Good
46357,Standard
152313,Good
64328,Standard
100856,Standard
26950,Poor
52482,Poor
75538,Standard
6994,Poor
14506,Poor
72968,Standard
36803,Poor
75798,Poor
21198,Poor
11471,Standard
94753,Standard
12167,Poor
85020,Poor
84817,Standard
133266,Standard
25957,Standard
8757,Good
19368,Poor
97098,Poor
153030,Good
62359,Good
69561,Standard
69666,Good
53713,Poor
7089,Poor
11215,Standard
100038,Standard
151824,Standard
120560,Poor
100177,Standard
80628,Poor
23169,Standard
122063,Poor
63152,Standard
77826,Standard
24956,Standard
16309,Poor
28965,Good
60972,Poor
101541,Good
134063,Standard
87621,Standard
16230,Standard
25885,Standard
147408,Standard
122566,Poor
111107,Good
12492,Standard
131697,Standard
102025,Standard
144262,Good
42361,Standard
104166,Standard
24873,Poor
63229,Standard
121776,Good
119323,Standard
104747,Standard
147608,Good
28055,Standard
87407,Standard
20600,Poor
64633,Standard
123333,Standard
54258,Standard
146413,Poor
7218,Poor
109751,Standard
113094,Standard
35531,Standard
103909,Poor
67603,Poor
107197,Standard
69442,Good
52356,Standard
64050,Poor
86232,Poor
20349,Standard
107353,Standard
137327,Standard
123491,Poor
83038,Standard
133014,Poor
57671,Good
87858,Standard
28357,Poor
81971,Poor
108417,Standard
139138,Standard
42223,Good
146948,Standard
32491,Poor
53773,Standard
151926,Standard
98034,Poor
60432,Poor
14850,Standard
108168,Good
111985,Standard
58257,Standard
128962,Standard
102561,Standard
113890,Standard
99727,Standard
85630,Poor
78348,Standard
33720,Standard
75299,Poor
63571,Good
126403,Poor
124736,Standard
110455,Standard
142201,Standard
62682,Good
138838,Poor
85475,Poor
55713,Standard
149820,Good
94868,Standard
85859,Standard
105081,Poor
12789,Poor
82307,Standard
139245,Poor
97245,Poor
89277,Standard
121342,Standard
72390,Standard
40045,Standard
8003,Standard
46448,Poor
136966,Poor
135331,Good
150120,Poor
144478,Poor
150750,Poor
44689,Poor
117775,Standard
154881,Standard
68206,Good
76484,Standard
43369,Poor
34951,Good
76602,Good
69455,Standard
98997,Standard
103365,Good
86963,Good
142291,Standard
119385,Good
73031,Standard
55029,Standard
138438,Standard
49316,Standard
105875,Poor
144848,Poor
96634,Standard
94080,Standard
66116,Standard
31050,Poor
111529,Standard
29191,Standard
41108,Poor
35684,Poor
128758,Standard
124375,Standard
20144,Poor
27346,Poor
51044,Standard
48666,Poor
135174,Poor
36418,Standard
52783,Poor
152179,Poor
83353,Standard
77099,Standard
34955,Good
33247,Poor
146301,Good
28075,Poor
22051,Good
144480,Poor
110688,Poor
48873,Poor
107075,Poor
57646,Good
119724,Standard
61548,Standard
35612,Poor
147071,Standard
112785,Poor
75703,Poor
69991,Standard
50746,Standard
17250,Poor
141301,Good
93177,Standard
16256,Good
79727,Standard
56533,Good
21695,Poor
150024,Poor
61619,Standard
112389,Good
143540,Poor
24584,Poor
118557,Poor
10267,Standard
61402,Poor
23843,Standard
60707,Poor
37669,Poor
122096,Poor
52342,Poor
54669,Standard
24396,Good
45660,Standard
29108,Poor
135541,Standard
108913,Standard
87323,Standard
22844,Poor
140773,Standard
26325,Poor
58398,Standard
102828,Good
61139,Good
30187,Standard
116172,Good
115184,Poor
61537,Poor
102816,Standard
63337,Good
70690,Standard
130537,Standard
90357,Good
19152,Standard
33180,Poor
38313,Poor
136452,Good
131220,Good
70988,Standard
30477,Good
74349,Good
101578,Standard
49221,Poor
135406,Standard
120623,Standard
57906,Poor
82243,Standard
144512,Standard
149565,Standard
62337,Good
117969,Standard
118940,Poor
129702,Poor
13534,Good
18439,Standard
99157,Standard
90613,Standard
80937,Poor
127747,Standard
55244,Good
31230,Standard
140443,Standard
82057,Standard
47293,Standard
145196,Poor
49591,Standard
29532,Poor
109942,Standard
150777,Poor
88916,Poor
82534,Standard
133501,Poor
69477,Standard
121338,Standard
130944,Standard
147347,Poor
137731,Standard
35520,Poor
107340,Standard
134251,Good
131689,Standard
67309,Standard
126993,Good
64532,Standard
44557,Poor
118950,Standard
117252,Standard
132673,Standard
59628,Standard
58812,Good
35766,Poor
64880,Standard
39081,Good
90301,Standard
104723,Poor
74934,Poor
142102,Standard
86769,Standard
113719,Poor
34989,Standard
145620,Standard
43258,Good
59647,Good
149460,Standard
22232,Standard
26766,Good
152707,Poor
33728,Standard
92096,Poor
141451,Standard
20059,Poor
125170,Standard
86287,Good
117057,Standard
125074,Standard
153284,Poor
152305,Standard
127639,Standard
142940,Standard
62014,Standard
77987,Standard
55810,Poor
21204,Poor
134817,Standard
90732,Poor
109573,Standard
22799,Standard
140742,Poor
70026,Standard
32936,Standard
102877,Good
8658,Good
153839,Standard
35442,Good
108393,Standard
113887,Standard
101411,Poor
130965,Standard
147541,Standard
102282,Standard
41697,Standard
119531,Standard
70942,Poor
101827,Poor
138511,Standard
53264,Poor
107410,Good
98245,Standard
11028,Good
89808,Standard
70248,Standard
35725,Poor
112090,Poor
80299,Standard
17951,Standard
13259,Good
118666,Standard
76884,Good
6325,Poor
36826,Good
57596,Poor
147882,Good
80891,Poor
117540,Standard
70342,Standard
119168,Standard
81150,Poor
81188,Standard
141787,Standard
69210,Good
53556,Standard
15239,Standard
106546,Poor
43007,Poor
67353,Good
42067,Poor
122508,Standard
132884,Poor
126838,Poor
128003,Standard
38821,Poor
52820,Standard
8421,Poor
63696,Standard
142705,Poor
16029,Standard
65650,Poor
101241,Standard
66212,Standard
90048,Standard
39332,Poor
119228,Poor
155377,Standard
138044,Standard
123717,Standard
89509,Standard
138524,Good
24823,Standard
91819,Poor
14852,Poor
134036,Standard
127305,Poor
110865,Standard
148089,Standard
40945,Standard
82116,Standard
24108,Good
14196,Standard
27585,Poor
68711,Good
66610,Poor
149782,Standard
151726,Poor
126215,Standard
110233,Standard
119638,Standard
143792,Good
7038,Standard
80144,Poor
119000,Poor
76161,Good
90837,Standard
118700,Good
110240,Standard
116745,Standard
7856,Standard
148752,Good
131866,Good
99504,Poor
52272,Standard
75721,Standard
31866,Good
12728,Standard
154548,Standard
99192,Standard
19545,Good
41113,Poor
64345,Standard
48442,Poor
87863,Good
130052,Good
49940,Standard
69368,Good
31979,Standard
76185,Good
49825,Poor
60681,Standard
70746,Standard
43951,Good
16296,Standard
79866,Poor
130549,Standard
17797,Good
75385,Good
26311,Good
22499,Poor
74089,Good
96873,Standard
81321,Standard
69643,Poor
88062,Standard
79536,Standard
65430,Standard
22689,Poor
51529,Standard
5706,Good
59122,Poor
10182,Standard
77286,Standard
99323,Standard
52893,Standard
34771,Standard
31212,Poor
52316,Poor
26252,Standard
70954,Good
141288,Standard
74437,Standard
10136,Good
139038,Standard
94463,Good
153018,Poor
78884,Standard
37645,Standard
65231,Standard
12667,Poor
140169,Standard
137468,Standard
60678,Poor
120636,Standard
90956,Standard
92900,Standard
125817,Good
10375,Standard
149433,Good
142452,Standard
94139,Standard
34422,Standard
94308,Standard
72344,Poor
81285,Good
70147,Poor
74144,Poor
93321,Standard
55152,Poor
112993,Standard
148893,Standard
12390,Good
120226,Good
93971,Standard
98011,Good
94546,Standard
97233,Poor
5915,Poor
21979,Poor
110555,Standard
92218,Standard
106470,Standard
120973,Standard
86363,Poor
107568,Good
51138,Good
7774,Standard
112845,Poor
19261,Standard
120205,Standard
144813,Standard
153120,Poor
153786,Standard
124928,Standard
15823,Poor
104707,Standard
16939,Standard
42631,Standard
27321,Good
135120,Good
25892,Poor
64351,Good
75920,Good
91568,Standard
105967,Poor
119658,Standard
22566,Standard
60961,Poor
68304,Standard
17288,Standard
145484,Standard
75300,Poor
32230,Standard
101863,Standard
109927,Good
27872,Poor
71838,Good
24140,Standard
59828,Standard
15973,Standard
121596,Poor
74350,Good
33128,Standard
87239,Standard
12871,Good
26077,Standard
101086,Good
83431,Good
104706,Standard
52567,Standard
24535,Poor
55556,Standard
149576,Standard
77219,Standard
115761,Poor
136944,Standard
16329,Poor
70317,Standard
142819,Standard
65530,Poor
151363,Poor
25723,Poor
123596,Poor
40086,Good
111415,Poor
89156,Poor
146938,Good
132097,Poor
151679,Poor
77134,Poor
86238,Standard
42479,Standard
127124,Poor
27678,Standard
81865,Standard
136665,Poor
21109,Good
129079,Poor
124414,Poor
141106,Standard
6151,Good
27118,Standard
44316,Standard
47361,Good
56974,Standard
144344,Standard
19723,Good
47959,Poor
28494,Poor
106993,Poor
107769,Standard
51750,Good
78009,Good
86803,Standard
102331,Good
137670,Good
35131,Standard
131804,Standard
88080,Good
48574,Good
94998,Poor
19633,Poor
75727,Standard
103439,Standard
82870,Good
28723,Standard
69165,Standard
62289,Poor
108246,Standard
100687,Poor
99549,Poor
149015,Standard
150514,Standard
94951,Good
145928,Poor
131616,Poor
120764,Poor
88111,Good
71089,Good
119985,Good
37579,Standard
120224,Good
67232,Standard
114042,Standard
70484,Standard
101793,Poor
29707,Good
63260,Standard
65742,Good
122781,Good
149757,Poor
14791,Standard
54984,Poor
119529,Standard
88797,Standard
21309,Standard
151447,Standard
70604,Standard
81378,Standard
102481,Good
107970,Standard
123469,Poor
63165,Good
38698,Standard
51477,Poor
139341,Standard
70645,Standard
51235,Poor
86864,Standard
120558,Poor
47869,Standard
94750,Standard
77185,Poor
34424,Standard
79283,Standard
6312,Standard
28411,Good
132791,Good
136536,Standard
106186,Standard
27631,Standard
12155,Standard
147731,Standard
10247,Standard
27452,Poor
38505,Good
103380,Poor
148859,Poor
130676,Poor
51816,Poor
77292,Standard
21222,Poor
146472,Standard
42211,Standard
92959,Standard
101374,Standard
121818,Standard
53900,Standard
81103,Good
73497,Standard
47149,Standard
5735,Good
73597,Standard
67399,Good
26377,Standard
12522,Standard
96682,Poor
150117,Poor
129108,Standard
76103,Standard
100377,Standard
46158,Standard
126012,Poor
13416,Poor
20268,Standard
104407,Standard
88762,Poor
153645,Good
138359,Standard
116569,Good
30012,Poor
6131,Standard
128469,Poor
108060,Poor
24851,Poor
107744,Standard
39178,Poor
93840,Standard
75085,Standard
59231,Good
89363,Standard
21666,Standard
78925,Standard
32095,Poor
50864,Good
151105,Standard
39752,Poor
32413,Good
76532,Standard
147703,Poor
128181,Standard
113179,Good
113843,Standard
80082,Standard
131769,Poor
20878,Good
9781,Standard
75948,Standard
128023,Good
101161,Good
15769,Standard
60131,Poor
79990,Good
26340,Standard
130741,Standard
137335,Standard
109138,Poor
96301,Standard
66164,Standard
135085,Poor
74156,Standard
13629,Standard
106724,Good
98244,Standard
42969,Standard
16248,Standard
121966,Standard
136930,Good
51189,Poor
34544,Standard
77866,Poor
131779,Standard
54383,Standard
99718,Standard
22381,Poor
128482,Good
134964,Good
134982,Standard
114270,Standard
19675,Standard
122110,Standard
59977,Good
149062,Poor
54105,Poor
50497,Poor
33457,Good
27683,Standard
84546,Standard
84513,Poor
42127,Poor
58977,Standard
65274,Poor
22014,Poor
70021,Poor
27894,Standard
69924,Good
89125,Standard
40452,Standard
116156,Poor
79079,Good
100821,Standard
90079,Good
85462,Good
24752,Poor
138769,Good
11864,Poor
62833,Poor
46784,Standard
63500,Standard
71169,Poor
31653,Poor
41179,Good
76100,Poor
104470,Good
132838,Standard
119325,Standard
17099,Good
98178,Good
148679,Standard
75781,Poor
60685,Standard
42068,Poor
21501,Standard
152819,Standard
117140,Standard
12944,Standard
60632,Standard
55393,Standard
70782,Good
125017,Standard
36931,Poor
37185,Good
111116,Standard
117312,Standard
60285,Standard
122385,Good
149809,Standard
96127,Poor
138217,Good
153537,Poor
11508,Standard
66071,Good
29768,Good
13081,Standard
150561,Standard
81573,Standard
125965,Standard
133711,Standard
147096,Poor
153899,Standard
59676,Poor
153285,Poor
43897,Poor
35022,Standard
83434,Good
140229,Standard
54570,Poor
151199,Standard
140088,Good
60937,Poor
112662,Poor
72645,Standard
35341,Standard
115680,Standard
70666,Poor
80575,Standard
154391,Standard
81022,Standard
107468,Standard
49066,Standard
123227,Poor
99463,Standard
85918,Poor
78322,Standard
51047,Standard
66637,Standard
59674,Poor
100039,Standard
102166,Standard
73942,Good
17371,Standard
143017,Standard
107819,Standard
32478,Poor
15331,Standard
61990,Standard
5660,Good
50731,Standard
95562,Standard
20748,Standard
7352,Standard
54547,Poor
151592,Poor
48128,Good
20694,Standard
19134,Standard
84612,Standard
154233,Poor
33523,Standard
72091,Poor
23479,Poor
132024,Standard
77133,Poor
137650,Poor
6144,Standard
86485,Standard
58069,Standard
120838,Poor
97897,Standard
124297,Good
69131,Standard
30406,Standard
121728,Standard
130825,Standard
88801,Standard
84624,Standard
10114,Good
124704,Standard
80756,Standard
95491,Poor
97345,Poor
36007,Standard
132466,Poor
83772,Poor
29647,Standard
27349,Poor
43232,Good
10652,Good
75658,Standard
108475,Standard
57036,Standard
56048,Poor
49206,Good
15766,Standard
89663,Poor
140972,Standard
129799,Standard
33896,Poor
143070,Standard
150764,Good
128663,Poor
111934,Standard
117751,Poor
71312,Standard
35436,Standard
77706,Good
146202,Poor
17023,Standard
144019,Standard
47892,Standard
113784,Good
153253,Standard
151056,Standard
24154,Standard
148992,Poor
151381,Standard
113901,Poor
18936,Standard
96092,Standard
10581,Standard
154976,Standard
85450,Poor
105180,Standard
113202,Poor
150165,Standard
89514,Poor
24229,Good
62338,Good
122350,Standard
147276,Poor
91810,Poor
91315,Standard
121783,Standard
93298,Standard
147308,Poor
147487,Standard
98674,Standard
119058,Poor
137353,Good
154822,Good
92301,Standard
7424,Poor
149922,Standard
24457,Standard
151823,Standard
26778,Standard
142714,Good
132648,Standard
105920,Good
133679,Standard
48967,Poor
8448,Poor
7245,Standard
122157,Standard
141672,Standard
67391,Standard
63839,Good
11745,Poor
129955,Standard
28701,Standard
70968,Poor
24120,Standard
110760,Standard
63131,Good
105703,Standard
100962,Good
126320,Standard
89974,Standard
28233,Poor
68192,Good
9306,Poor
84897,Standard
114102,Standard
18719,Standard
88759,Poor
18272,Good
76859,Standard
56209,Standard
35624,Standard
27931,Good
146658,Standard
145655,Standard
148057,Standard
62591,Standard
113856,Poor
50089,Poor
54325,Standard
10400,Poor
126667,Standard
103069,Good
114019,Standard
122016,Poor
61065,Standard
117115,Poor
53996,Standard
25628,Standard
85615,Standard
137207,Good
115712,Standard
92675,Good
105109,Good
135752,Good
60874,Poor
129861,Good
7788,Standard
5650,Good
135732,Good
131613,Poor
72589,Standard
9933,Standard
54247,Poor
49559,Standard
77890,Poor
27742,Poor
141813,Standard
75682,Poor
26768,Good
47362,Good
105260,Standard
66755,Standard
22105,Standard
103198,Poor
42921,Standard
49422,Poor
17325,Standard
146167,Good
107660,Standard
60469,Good
124615,Standard
13846,Standard
120414,Good
104340,Poor
106148,Standard
94561,Poor
68370,Standard
67187,Standard
56802,Standard
108659,Standard
68562,Standard
62376,Good
48227,Good
67775,Poor
115560,Good
128602,Standard
136366,Standard
88724,Good
39464,Standard
66913,Poor
83844,Standard
86470,Standard
21632,Standard
69019,Standard
136402,Standard
74036,Standard
8651,Good
118005,Standard
75576,Standard
37267,Standard
71723,Standard
71758,Standard
153084,Standard
75596,Standard
39439,Standard
30790,Poor
119838,Standard
109689,Poor
150178,Standard
95707,Standard
141276,Standard
27779,Standard
22669,Poor
65844,Poor
84378,Poor
43509,Standard
58868,Good
144259,Good
140503,Standard
147553,Poor
77191,Standard
17891,Good
125230,Standard
46765,Poor
139319,Standard
106476,Standard
48152,Good
127338,Standard
152106,Good
92506,Standard
69236,Standard
122878,Standard
57345,Standard
111945,Poor
